file,group,action,count
src/content/editorial/products/rfid-tags/rfid-mining-asset-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-nail-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-oil-gas-pipe-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-on-metal-uhf-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-pallet-runner-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-pallet-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-parking-token.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-pcb-screw-mount-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-pcb-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-pps-laundry-chip.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-race-timing-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-returnable-container-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-screw-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-silicone-flexible-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-surgical-instrument-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-tamper-seal-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-temperature-sensor-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-textile-laundry-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-tire-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-tool-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-tool-tracking-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-tree-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-utility-pole-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-valve-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-waste-bin-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-weapon-tracking-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-wedge-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/rfid-zip-tie-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/uhf-rfid-apparel-hang-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/uhf-rfid-hard-tag.json,products,skip_group,0
src/content/editorial/products/rfid-tags/uhf-rfid-woven-care-label.json,products,skip_group,0
src/content/editorial/products/rfid-tags/waterproof-uhf-rfid-outdoor-tag.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/cashless-payment-rfid-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/elastic-rfid-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/fabric-rfid-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/hospital-patient-id-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/nfc-fitness-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/nfc-medical-alert-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/nfc-payment-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/paper-rfid-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/pvc-rfid-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/rfid-adjustable-silicone-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/rfid-child-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/rfid-nylon-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/rfid-prison-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/rfid-tyvek-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/rfid-vinyl-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/rfid-waterpark-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/rfid-wristband-qr-nfc.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/silicone-wristband-mifare-classic.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/tyvek-rfid-wristband.json,products,skip_group,0
src/content/editorial/products/rfid-wristbands/uhf-rfid-wristband.json,products,skip_group,0
src/content/editorial/solutions.json,solutions,skip_low_hits,0
src/content/editorial/solutions/digital-product-passport.json,solutions,injected,2
src/content/editorial/solutions/google-review-cards-for-checkout-counters.json,solutions,skip_low_hits,1
src/content/editorial/solutions/google-review-cards-for-clinics.json,solutions,skip_low_hits,1
src/content/editorial/solutions/google-review-cards-for-front-desks.json,solutions,skip_low_hits,1
src/content/editorial/solutions/google-review-cards-for-gyms-and-fitness-studios.json,solutions,skip_low_hits,1
src/content/editorial/solutions/google-review-cards-for-hotels.json,solutions,skip_low_hits,0
src/content/editorial/solutions/google-review-cards-for-pickup-counters.json,solutions,skip_low_hits,1
src/content/editorial/solutions/google-review-cards-for-restaurants.json,solutions,skip_low_hits,1
src/content/editorial/solutions/google-review-cards-for-retail-stores.json,solutions,skip_low_hits,1
src/content/editorial/solutions/google-review-cards-for-salons-and-spas.json,solutions,injected,2
src/content/editorial/solutions/google-review-cards-for-tabletop-prompts.json,solutions,injected,2
src/content/editorial/solutions/google-review-nfc-card.json,solutions,injected,2
src/content/editorial/solutions/hotel-key-cards.json,solutions,injected,3
src/content/editorial/solutions/hotel-rfid-access-control.json,solutions,injected,3
src/content/editorial/solutions/nfc-brand-authentication.json,solutions,skip_low_hits,1
src/content/editorial/solutions/nfc-business-card-programs.json,solutions,skip_low_hits,0
src/content/editorial/solutions/nfc-business-card.json,solutions,skip_low_hits,1
src/content/editorial/solutions/nfc-luxury-authentication.json,solutions,injected,2
src/content/editorial/solutions/rfid-access-control.json,solutions,injected,4
src/content/editorial/solutions/rfid-asset-tracking-labels.json,solutions,skip_low_hits,1
src/content/editorial/solutions/rfid-attendance-system.json,solutions,injected,2
src/content/editorial/solutions/rfid-event-access-control.json,solutions,injected,3
src/content/editorial/solutions/rfid-event-wristbands.json,solutions,injected,3
src/content/editorial/solutions/rfid-inventory-tracking.json,solutions,injected,2
src/content/editorial/solutions/rfid-keyfobs-access-control.json,solutions,injected,3
src/content/editorial/solutions/rfid-laundry-management.json,solutions,injected,2
src/content/editorial/solutions/rfid-laundry-tags.json,solutions,injected,2
src/content/editorial/solutions/rfid-laundry-tracking.json,solutions,injected,2
src/content/editorial/solutions/rfid-library-management.json,solutions,skip_low_hits,1
src/content/editorial/solutions/rfid-parking-management.json,solutions,injected,2
src/content/editorial/solutions/rfid-patient-tracking.json,solutions,injected,2
src/content/editorial/solutions/rfid-race-timing.json,solutions,skip_low_hits,1
src/content/editorial/solutions/rfid-readers-and-encoding.json,solutions,injected,4
src/content/editorial/solutions/rfid-supply-chain-management.json,solutions,skip_low_hits,1
src/content/editorial/solutions/rfid-tool-tracking.json,solutions,skip_low_hits,0
src/content/editorial/solutions/rfid-warehouse-management.json,solutions,skip_low_hits,1
src/content/editorial/solutions/vehicle-rfid-identification.json,solutions,injected,3
